,condition,model_year,make,model,trim_level,list_price,exterior_color,interior_color,fwd_or_awd,hybrid_or_eco,mileage,dealer_address,date_parsed
0,USED,2023,FORD,MAVERICK,XLT,38988,Hot Pepper Red Tinted Clearcoat,Navy Pier,Front-wheel Drive,Hybrid,20,"4328 Louisburg Rd Raleigh, NC 27604",2023-05-12
1,USED,2023,FORD,MAVERICK,LARIAT,40873,Oxford White,Desert,All-wheel Drive,Gasoline,42,"4900 Capital Blvd Raleigh, NC 27616",2023-05-12
2,USED,2022,FORD,MAVERICK,XL,34091,Iconic Silver Metallic,Black Onyx,Front-wheel Drive,Hybrid,14911,"3940 Capital Hills Drive Raleigh, NC 27616",2023-05-12
3,USED,2022,FORD,MAVERICK,XLT,35497,Silver,Black Onyx,Front-wheel Drive,Gasoline,18425,"9820 Capital Blvd Wake Forest, NC 27587",2023-05-12
4,USED,2022,FORD,MAVERICK,XLT,36000,Area 51,Navy Pier,All-wheel Drive,Gasoline,2913,"11000 Capital Blvd Wake Forest, NC 27587",2023-05-12
5,USED,2022,FORD,MAVERICK,LARIAT,38989,Area 51,Desert,All-wheel Drive,Gasoline,8919,"109 Mackenan Blvd. Cary, NC 27511",2023-05-12
6,CERTIFIED,2022,FORD,MAVERICK,XLT,38695,CACTUS GREY,NAVY PIER -MED SLATE TRIM,–,–,3740,"1515 S Military Hwy Chesapeake, VA 23320",2023-05-12
7,USED,2022,FORD,MAVERICK,LARIAT,37787,Blue,Desert,All-wheel Drive,Gasoline,38298,"2717 Virginia Beach Blvd Virginia Beach, VA 23452",2023-05-12
8,USED,2023,FORD,MAVERICK,XLT,37900,Area 51,Navy Pier,Front-wheel Drive,Hybrid,167,"3990 W Highway 501 Conway, SC 29526",2023-05-12
9,USED,2023,FORD,MAVERICK,XLT,37773,Gray,Black Onyx,Front-wheel Drive,Hybrid,77,"105 Auto Park Dr Graham, NC 27253",2023-05-12
10,USED,2022,FORD,MAVERICK,XLT,35473,Carbonized Gray Metallic,Navy Pier/Medium Slate,Front-wheel Drive,Gasoline,4281,"602 Alamance Rd Burlington, NC 27215",2023-05-12
11,USED,2022,FORD,MAVERICK,XLT,37093,Oxford White,Navy Pier / Medium Slate,Front-wheel Drive,Gasoline,25921,"602 Alamance Rd Burlington, NC 27215",2023-05-12
12,USED,2022,FORD,MAVERICK,XLT,34998,Blue,Black,All-wheel Drive,Gasoline,1522,"901 Murray Olds Dr Midlothian, VA 23114",2023-05-12
13,USED,2022,FORD,MAVERICK,XLT,36604,Iconic Silver Metallic,Navy Pier,All-wheel Drive,Gasoline,33970,"912 S Van Buren Rd Eden, NC 27288",2023-05-12
14,USED,2022,FORD,MAVERICK,XLT,35998,Gray,Black,AWD,Gasoline,10249,"11090 W Broad St Glen Allen, VA 23060",2023-05-12
15,USED,2022,FORD,MAVERICK,LARIAT,39596,Shadow Black,Desert,All-wheel Drive,Gasoline,26,"96 Radio Dr Lexington, NC 27292",2023-05-12
16,USED,2023,FORD,MAVERICK,XLT,36900,White,Navy Pier,All-wheel Drive,Gasoline,381,"418 Piedmont Dr Lexington, NC 27295",2023-05-12
17,USED,2022,FORD,MAVERICK,XLT,36700,Area 51,Navy Pier,All-wheel Drive,Gasoline,10483,"418 Piedmont Dr Lexington, NC 27295",2023-05-12
18,CERTIFIED,2022,FORD,MAVERICK,XLT,34812,ALTO BLUE METALLIC TC,NAVY PIER -MED SLATE TRIM,–,–,6611,"1163 Wards Road, Suite A Altavista, VA 24517",2023-05-12
19,USED,2022,FORD,MAVERICK,XL,37599,Alto Blue Tinted Clearcoat Metallic,Black Onyx/Medium Dark Slate,All-wheel Drive,Gasoline,3016,"2600 Peters Creek Parkway Winston Salem, NC 27127",2023-05-12
20,CERTIFIED,2022,FORD,MAVERICK,XLT,38968,Chili Pepper Red,Navy Pier,All-wheel Drive,Gasoline,8838,"2104 Peters Creek Winston Salem, NC 27127",2023-05-12
21,CERTIFIED,2022,FORD,MAVERICK,XLT,34765,SHADOW BLACK,NAVY PIER -MED SLATE TRIM,–,–,3600,"2600 S Cannon Blvd Kannapolis, NC 28083",2023-05-12
22,USED,2022,FORD,MAVERICK,LARIAT,39999,Oxford White,Desert,All-wheel Drive,Gasoline,15000,"979 N U.S. 1 Lugoff, SC 29078",2023-05-12
23,USED,2023,FORD,MAVERICK,XLT,37492,Silver,Black,All-wheel Drive,Gasoline,5303,"13307 Statesville Rd Huntersville, NC 28078",2023-05-12
24,USED,2022,FORD,MAVERICK,XLT,35320,Velocity Blue Metallic,Navy Pier,Front-wheel Drive,Hybrid,5462,"13825 Statesville Rd Huntersville, NC 28078",2023-05-12
25,USED,2023,FORD,MAVERICK,XLT,35997,Blue,Navy Pier,Front-wheel Drive,Hybrid,3085,"1016 N Main St Summerville, SC 29483",2023-05-12
26,USED,2023,FORD,MAVERICK,XLT,36988,Oxford White,–,Front-wheel Drive,Gasoline,130,"2283 Savannah Hwy Charleston, SC 29414",2023-05-12
27,USED,2022,FORD,MAVERICK,XL,35900,Area 51,Black Onyx,Front-wheel Drive,Gasoline,5354,"617 N Main St Belmont, NC 28012",2023-05-12
28,USED,2022,FORD,MAVERICK,LARIAT,43700,Area 51,Desert,Front-wheel Drive,Hybrid,7683,"617 N Main St Belmont, NC 28012",2023-05-12
29,USED,2022,FORD,MAVERICK,XLT,41800,Velocity Blue Metallic,Navy Pier,Front-wheel Drive,Hybrid,14930,"617 N Main St Belmont, NC 28012",2023-05-12
30,USED,2022,FORD,MAVERICK,XL,31634,Black,Black Onyx,Front-wheel Drive,Hybrid,28872,"3237 St Matthews Orangeburg, SC 29118",2023-05-12
31,USED,2023,FORD,MAVERICK,LARIAT,39900,Green,Brown,Front-wheel Drive,CVT Transmission,1800,"Erik from West Columbia, SC 29169",2023-05-12
32,CERTIFIED,2022,FORD,MAVERICK,XL,34498,Oxford White,Black Onyx,All-wheel Drive,Gasoline,13918,"1201 W Main St Lexington, SC 29072",2023-05-12
33,USED,2022,FORD,MAVERICK,XLT,30998,Yellow,Gray,Front-wheel Drive,Gasoline,12849,"2350 Research Ct Woodbridge, VA 22192",2023-05-12
34,USED,2022,FORD,MAVERICK,XLT,32500,Shadow Black,Navy Pier,Front-wheel Drive,Gasoline,7617,"13779 Nobelwood Plaza, Woodbridge, VA 22193",2023-05-12
35,USED,2022,FORD,MAVERICK,XL,33853,Carbonized Gray Metallic,Black Onyx,All-wheel Drive,Gasoline,11479,"2455 E Market St Harrisonburg, VA 22801",2023-05-12
36,USED,2022,FORD,MAVERICK,XL,29995,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,180,"7434 Richmond Hwy Alexandria, VA 22306",2023-05-12
37,USED,2022,FORD,MAVERICK,XL,29995,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,180,"7434 Richmond Hwy Alexandria, VA 22306",2023-05-12
38,USED,2022,FORD,MAVERICK,XL,29995,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,180,"7434 Richmond Hwy Alexandria, VA 22306",2023-05-12
39,USED,2022,FORD,MAVERICK,XL,29995,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,180,"7434 Richmond Hwy Alexandria, VA 22306",2023-05-12
40,USED,2022,FORD,MAVERICK,LARIAT,37173,Carbonized Gray Metallic,Desert,Front-wheel Drive,Hybrid,45210,"7434 Richmond Hwy Alexandria, VA 22306",2023-05-12
41,USED,2022,FORD,MAVERICK,XLT,38250,Area 51,–,All-wheel Drive,Gasoline,1703,"101 Malcolm Blvd. Valdese, NC 28690",2023-05-12
42,USED,2022,FORD,MAVERICK,XL,29988,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,153,"6727 Loisdale Rd Springfield, VA 22150",2023-05-12
43,USED,2022,FORD,MAVERICK,XL,29743,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,162,"6727 Loisdale Rd Springfield, VA 22150",2023-05-12
44,USED,2022,FORD,MAVERICK,XL,29742,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,170,"6727 Loisdale Rd Springfield, VA 22150",2023-05-12
45,USED,2023,FORD,MAVERICK,XLT,28810,Area 51,Navy Pier,FWD,Gasoline,9,"6727 Loisdale Rd Springfield, VA 22150",2023-05-12
46,USED,2023,FORD,MAVERICK,LARIAT,49997,White,Black Onyx,All-wheel Drive,Gasoline,135,"6510 Little River Tpke Alexandria, VA 22312",2023-05-12
47,USED,2023,FORD,MAVERICK,XLT,41000,Blue,Navy Pier,Front-wheel Drive,Gasoline,145,"6510 Little River Tpke Alexandria, VA 22312",2023-05-12
48,USED,2022,FORD,MAVERICK,XL,32649,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,11744,"11165 Fairfax Blvd Fairfax, VA 22030",2023-05-12
49,USED,2022,FORD,MAVERICK,LARIAT,38678,Iconic Silver Metallic,Desert,Front-wheel Drive,Hybrid,20609,"11165 Fairfax Blvd Fairfax, VA 22030",2023-05-12
50,CERTIFIED,2022,FORD,MAVERICK,LARIAT,39988,Blue,Desert,All-wheel Drive,Gasoline,9880,"409 East 2nd Street West Jefferson, NC 28694",2023-05-12
51,USED,2022,FORD,MAVERICK,XL,33995,Oxford White,Black Onyx,All-wheel Drive,Gasoline,15521,"4175 Auto Park Cir Chantilly, VA 20151",2023-05-12
52,USED,2022,FORD,MAVERICK,XLT,36903,Velocity Blue Metallic,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,1635,"1001 Jamestown Rd Morganton, NC 28655",2023-05-12
53,USED,2022,FORD,MAVERICK,LARIAT,37824,Cactus Grey,Desert Brown,All-wheel Drive,Gasoline,17416,"1001 Jamestown Rd Morganton, NC 28655",2023-05-12
54,USED,2022,FORD,MAVERICK,XLT,36000,Blue,Navy Pier,Front-wheel Drive,Hybrid,10926,"8610 Leesburg Pike Vienna, VA 22182",2023-05-12
55,USED,2022,FORD,MAVERICK,XL,32998,White,Black,All-wheel Drive,Gasoline,4396,"45210 Towlern Pl Sterling, VA 20165",2023-05-12
56,USED,2023,FORD,MAVERICK,LARIAT,42998,Gray,Brown,Front-wheel Drive,Hybrid,1986,"45210 Towlern Pl Sterling, VA 20165",2023-05-12
57,USED,2022,FORD,MAVERICK,XL,31998,Black,Black,All-wheel Drive,Gasoline,8841,"45210 Towlern Pl Sterling, VA 20165",2023-05-12
58,USED,2023,FORD,MAVERICK,XL,35998,Blue,Black,Front-wheel Drive,Hybrid,70,"45210 Towlern Pl Sterling, VA 20165",2023-05-12
59,USED,2023,FORD,MAVERICK,XLT,37000,Atlas Blue Metallic,Navy Pier,Front-wheel Drive,Hybrid,422,"46869 Harry Byrd Hwy Sterling, VA 20164",2023-05-12
60,USED,2022,FORD,MAVERICK,LARIAT,36599,Cactus Green / Gray,Desert,All-wheel Drive,Gasoline,39800,"21736 Auto World Circle Sterling, VA 20166",2023-05-12
61,USED,2022,FORD,MAVERICK,XLT,33998,Black,Gray,Front-wheel Drive,Gasoline,5696,"16411 Shady Grove Rd Gaithersburg, MD 20877",2023-05-12
62,USED,2022,FORD,MAVERICK,LARIAT,38000,Orange,Desert,All-wheel Drive,Gasoline,14924,"6970 Security Blvd Windsor Mill, MD 21244",2023-05-12
63,USED,2022,FORD,MAVERICK,XLT,34000,Carbonized Gray Metallic,Navy Pier,All-wheel Drive,Gasoline,22491,"10207 Philadelphia Rd White Marsh, MD 21162",2023-05-12
64,USED,2023,FORD,MAVERICK,XLT,38998,Gray,Gray,FWD,Hybrid,603,"10201 Philadelphia Rd White Marsh, MD 21162",2023-05-12
65,USED,2022,FORD,MAVERICK,LARIAT,37999,Chili Pepper Red,Desert,Front-wheel Drive,Gasoline,15316,"525 Stone Harbor Blvd Cape May Court House, NJ 08210",2023-05-12
66,USED,2023,FORD,MAVERICK,XL,34395,Area 51,Black Onyx,Front-wheel Drive,Hybrid,61,"1551 W Old Liberty Rd Sykesville, MD 21784",2023-05-12
67,USED,2023,FORD,MAVERICK,LARIAT,46828,Black,Desert,All-wheel Drive,Gasoline,18,"3192 West State Street Bristol, TN 37620",2023-05-12
68,USED,2022,FORD,MAVERICK,XLT,35399,Shadow Black,Navy Pier,AWD,Gasoline,15604,"3700 Bristol Hwy Johnson City, TN 37601",2023-05-12
69,USED,2022,FORD,MAVERICK,LARIAT,37895,Area 51,Desert,Front-wheel Drive,Hybrid,15319,"2601 E Lincoln Hwy Coatesville, PA 19320",2023-05-12
70,USED,2022,FORD,MAVERICK,LARIAT,41995,Shadow Black,Desert,All-wheel Drive,Gasoline,5990,"50 Baltimore Pike Springfield, PA 19064",2023-05-12
71,USED,2022,FORD,MAVERICK,XLT,33495,Blue,–,Front-wheel Drive,Hybrid,13682,"250 Haddonfield-Berlin Rd Cherry Hill, NJ 08034",2023-05-12
72,CERTIFIED,2022,FORD,MAVERICK,XLT,36875,ALTO BLUE METALLIC TC,NAVY PIER -MED SLATE TRIM,–,–,23812,"415 W Lincoln Hwy Exton, PA 19341",2023-05-12
73,USED,2023,FORD,MAVERICK,XL,33000,Carbonized Gray Metallic,Black Onyx/Medium Dark Slate,Front-wheel Drive,Gasoline,106,"700 N US Route 15 Dillsburg, PA 17019",2023-05-12
74,USED,2022,FORD,MAVERICK,XLT,36000,Area 51,Navy Pier,Front-wheel Drive,Hybrid,7197,"700 N US Route 15 Dillsburg, PA 17019",2023-05-12
75,USED,2023,FORD,MAVERICK,XLT,36500,Oxford White,Black Onyx,Front-wheel Drive,Hybrid,3225,"700 N US Route 15 Dillsburg, PA 17019",2023-05-12
76,USED,2022,FORD,MAVERICK,XLT,35000,Iconic Silver Metallic,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,5670,"700 N US Route 15 Dillsburg, PA 17019",2023-05-12
77,USED,2022,FORD,MAVERICK,LARIAT,0,Carbonized Grey Metallic,Desert Brown,Front-wheel Drive,Gasoline,7518,"700 N US Route 15 Dillsburg, PA 17019",2023-05-12
78,USED,2022,FORD,MAVERICK,XL,31000,Shadow Black,Black Onyx/Medium Dark Slate,Front-wheel Drive,Gasoline,15049,"700 N US Route 15 Dillsburg, PA 17019",2023-05-12
79,USED,2022,FORD,MAVERICK,XLT,33500,Oxford White,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,14947,"700 N US Route 15 Dillsburg, PA 17019",2023-05-12
80,USED,2023,FORD,MAVERICK,XLT,34500,Carbonized Gray Metallic,Navy Pier/Medium Slate,Front-wheel Drive,Gasoline,1684,"700 N US Route 15 Dillsburg, PA 17019",2023-05-12
81,USED,2022,FORD,MAVERICK,XLT,34500,Area 51,Navy Pier,Front-wheel Drive,Hybrid,4757,"2231 White Hall Blvd White Hall, WV 26554",2023-05-12
82,CERTIFIED,2022,FORD,MAVERICK,XL,32509,Blue,Black Onyx,Front-wheel Drive,Gasoline,3783,"508 W Main St New Holland, PA 17557",2023-05-12
83,USED,2022,FORD,MAVERICK,XLT,35499,Carbonized Gray,–,All-wheel Drive,Gasoline,20544,"21 Pottstown Pike Chester Springs, PA 19425",2023-05-12
84,USED,2022,FORD,MAVERICK,XLT,38843,Blue,Navy Pier,All-wheel Drive,Gasoline,1001,"730 S Broad Street Lititz, PA 17543",2023-05-12
85,USED,2023,FORD,MAVERICK,XLT,38574,Hot Pepper Red Metallic Tinted Clearcoat,Navy Pier,Front-wheel Drive,Hybrid,328,"730 S Broad Street Lititz, PA 17543",2023-05-12
86,USED,2023,FORD,MAVERICK,XLT,39995,Atlas Blue Metallic,Navy Pier,All-wheel Drive,Gasoline,2323,"730 S Broad Street Lititz, PA 17543",2023-05-12
87,USED,2023,FORD,MAVERICK,XL,35332,Area 51,Black Onyx,Front-wheel Drive,Hybrid,176,"730 S Broad Street Lititz, PA 17543",2023-05-12
88,USED,2023,FORD,MAVERICK,XLT,38495,Gray,Navy Pier,Front-wheel Drive,Hybrid,34,"730 S Broad Street Lititz, PA 17543",2023-05-12
89,USED,2022,FORD,MAVERICK,XLT,35598,Gray,Black Onyx,All-wheel Drive,Gasoline,9593,"121 Altama Connector Brunswick, GA 31525",2023-05-12
90,USED,2022,FORD,MAVERICK,XLT,35545,Gray,Navy Pier,Front-wheel Drive,Hybrid,11554,"6115 Carlisle Pike Mechanicsburg, PA 17050",2023-05-12
91,USED,2022,FORD,MAVERICK,XLT,35706,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,18431,"6115 Carlisle Pike Mechanicsburg, PA 17050",2023-05-12
92,USED,2022,FORD,MAVERICK,XLT,30670,Red Metallic,Black Onyx,Front-wheel Drive,Gasoline,22283,"2008 Paxton St Harrisburg, PA 17111",2023-05-12
93,USED,2022,FORD,MAVERICK,XL,30998,Velocity Blue,Black Onyx,All-wheel Drive,Gasoline,27261,"3072 N Reading Rd Adamstown, PA 19501",2023-05-12
94,USED,2022,FORD,MAVERICK,XLT,33399,Orange,Gray,All-wheel Drive,Gasoline,32584,"1971 Burlington-Mount Holly Rd Mount Holly, NJ 08060",2023-05-12
95,USED,2022,FORD,MAVERICK,XLT,38993,Blue,Navy Pier,Front-wheel Drive,Hybrid,20389,"1030 Schaeffer Road Lebanon, PA 17042",2023-05-12
96,USED,2022,FORD,MAVERICK,XLT,34991,Area 51,Navy Pier,Front-wheel Drive,Gasoline,77,"40 US Rte 130 Burlington, NJ 08016",2023-05-12
97,USED,2022,FORD,MAVERICK,XLT,35206,Oxford White,Navy Pier/Medium Slate,Front-wheel Drive,Gasoline,7317,"218 Lincoln Highway Fairless Hills, PA 19030",2023-05-12
98,USED,2022,FORD,MAVERICK,XL,33968,Blue,Black Onyx,All-wheel Drive,Gasoline,7133,"1633 Golden Isles Pkwy Baxley, GA 31513",2023-05-12
99,USED,2022,FORD,MAVERICK,XLT,38999,Blue,–,Front-wheel Drive,A/T,4000,"Matthew from Sellersville, PA 18960",2023-05-12
100,USED,2022,FORD,MAVERICK,LARIAT,38995,Black,Desert,Front-wheel Drive,Hybrid,22765,"607 Highway 33 Hamilton, NJ 08619",2023-05-12
101,USED,2022,FORD,MAVERICK,XL,32588,Gray,Black Onyx,All-wheel Drive,Gasoline,11528,"1088 Ocean Ave Lakewood, NJ 08701",2023-05-12
102,USED,2022,FORD,MAVERICK,XL,29995,Blue,Gray,Front-wheel Drive,Gasoline,1090,"101 Main St Johnstown, PA 15901",2023-05-12
103,CERTIFIED,2022,FORD,MAVERICK,XLT,43582,Cactus,Navy Pier,All-wheel Drive,Gasoline,3881,"2030 GA-40 Kingsland, GA 31548",2023-05-12
104,USED,2023,FORD,MAVERICK,LARIAT,51825,Cactus Green / Gray,Black Onyx,All-wheel Drive,Gasoline,129,"2030 GA-40 Kingsland, GA 31548",2023-05-12
105,CERTIFIED,2022,FORD,MAVERICK,XL,32975,CARBONIZED GREY METALLIC,BLACK ONYX-MED DK SLATE TRI,–,–,8914,"100 Harper Dr Belle Vernon, PA 15012",2023-05-12
106,USED,2022,FORD,MAVERICK,LARIAT,40654,Orange,Desert,All-wheel Drive,Gasoline,5377,"464037 East State Rd. Ste 200 Yulee, FL 32097",2023-05-12
107,USED,2022,FORD,MAVERICK,XLT,34995,Blue,Black Onyx,Front-wheel Drive,Hybrid,23387,"11317 U.S. 30 Irwin, PA 15642",2023-05-12
108,USED,2022,FORD,MAVERICK,XLT,37695,Carbonized Gray Metallic,Navy Pier,All-wheel Drive,Gasoline,5843,"4525 Nelson Brogdon Blvd Buford, GA 30518",2023-05-12
109,USED,2022,FORD,MAVERICK,XLT,34900,Area 51,Navy Pier,Front-wheel Drive,Hybrid,15025,"228 Fox Family Lane Clinton, TN 37716",2023-05-12
110,USED,2022,FORD,MAVERICK,XLT,35998,Black,Gray,All-wheel Drive,Gasoline,38107,"11225 Parkside Dr Knoxville, TN 37934",2023-05-12
111,USED,2023,FORD,MAVERICK,XLT,39998,Blue,Gray,Front-wheel Drive,Hybrid,93,"11335 Atlantic Blvd Jacksonville, FL 32225",2023-05-12
112,USED,2023,FORD,MAVERICK,XLT,,Area 51,Blue,FWD,Hybrid,,"3230 Satellite Blvd Duluth, GA 30096",2023-05-12
113,USED,2023,FORD,MAVERICK,XL,35998,Shadow Black,Black,Front-wheel Drive,Hybrid,170,"820 US Highway 1 Woodbridge, NJ 07095",2023-05-12
114,USED,2022,FORD,MAVERICK,XLT,37900,Oxford White,Navy Pier,All-wheel Drive,Gasoline,11995,"2265 Old Turnpike Rd Lewisburg, PA 17837",2023-05-12
115,USED,2022,FORD,MAVERICK,XLT,39855,Blue,Navy Pier,Front-wheel Drive,Hybrid,4998,"1916 Jacksboro Pike LaFollette, TN 37766",2023-05-12
116,USED,2022,FORD,MAVERICK,LARIAT,34999,Area 51,–,AWD,Gasoline,10667,"1212 Main Street Burgettstown, PA 15021",2023-05-12
117,USED,2022,FORD,MAVERICK,XLT,35914,Oxford White,Navy Pier,Front-wheel Drive,Gasoline,21392,"288 Harold G Clarke Pkwy Forsyth, GA 31029",2023-05-12
118,CERTIFIED,2022,FORD,MAVERICK,XL,30950,Silver,–,Front-wheel Drive,Gasoline,11493,"230 GA-49 Byron, GA 31008",2023-05-12
119,USED,2022,FORD,MAVERICK,XLT,35468,Black,–,Front-wheel Drive,Gasoline,10112,"395 West Hwy 192 W London, KY 40741",2023-05-12
120,USED,2022,FORD,MAVERICK,XL,34990,Blue,Black,Front-wheel Drive,A/T,2890,"Tim from Atlanta, GA 30346",2023-05-12
121,USED,2022,FORD,MAVERICK,XL,31788,Blue,Black Onyx,All-wheel Drive,Gasoline,2311,"7555 Roswell Road Atlanta, GA 30350",2023-05-12
122,CERTIFIED,2022,FORD,MAVERICK,XLT,34622,Area 51,Navy Pier,Front-wheel Drive,Gasoline,7899,"540 Outlet Mall Blvd St Augustine, FL 32084",2023-05-12
123,USED,2023,FORD,MAVERICK,XL,36991,Cactus Green / Gray,Black Onyx,All-wheel Drive,Gasoline,1902,"540 Outlet Mall Blvd St Augustine, FL 32084",2023-05-12
124,CERTIFIED,2022,FORD,MAVERICK,LARIAT,39992,Velocity Blue Metallic,Desert,All-wheel Drive,Gasoline,11271,"540 Outlet Mall Blvd St Augustine, FL 32084",2023-05-12
125,USED,2023,FORD,MAVERICK,XLT,36522,Alto Blue Metallic Tinted Clearcoat,Navy Pier,Front-wheel Drive,Gasoline,392,"540 Outlet Mall Blvd St Augustine, FL 32084",2023-05-12
126,USED,2022,FORD,MAVERICK,XL,33463,Black,–,FWD,Hybrid,8615,"540 Outlet Mall Blvd St Augustine, FL 32084",2023-05-12
127,USED,2023,FORD,MAVERICK,XLT,34995,Alto Blue Metallic Tinted Clearcoat,Navy Pier,Front-wheel Drive,Hybrid,1260,"420 Merrick Rd Lynbrook, NY 11563",2023-05-12
128,CERTIFIED,2022,FORD,MAVERICK,XLT,35500,CARBONIZED GREY METALLIC,NAVY PIER -MED SLATE TRIM,–,–,8511,"195 Woodstock Pkwy Woodstock, GA 30188",2023-05-12
129,USED,2022,FORD,MAVERICK,XLT,,NOT SPECIFIED,–,AWD,Gasoline,5845,"60 Railroad Ave Hasbrouck Heights, NJ 07604",2023-05-12
130,USED,2022,FORD,MAVERICK,XLT,,NOT SPECIFIED,–,AWD,Gasoline,15319,"60 Railroad Ave Hasbrouck Heights, NJ 07604",2023-05-12
131,USED,2022,FORD,MAVERICK,XL,33998,Blue,Black,All-wheel Drive,Gasoline,13220,"1750 New Jersey 23 Wayne, NJ 07470",2023-05-12
132,CERTIFIED,2022,FORD,MAVERICK,SUPERC,31995,VELOCITY BLUE METALLIC,BLACK ONYX-MED DK SLATE TRI,–,–,14306,"375 NJ-17 Paramus, NJ 07652",2023-05-12
133,USED,2022,FORD,MAVERICK,LARIAT,36990,Shadow Black,Desert,Front-wheel Drive,Gasoline,15447,"4310 Jonesboro Rd Union City, GA 30291",2023-05-12
134,USED,2023,FORD,MAVERICK,XL,35998,Gray,Black,Front-wheel Drive,Hybrid,2545,"1977 Thornton Rd Lithia Springs, GA 30122",2023-05-12
135,USED,2022,FORD,MAVERICK,XLT,34988,Cactus Green / Gray,Navy Pier,Front-wheel Drive,Gasoline,304,"900 Central Park Avenue Yonkers, NY 10704",2023-05-12
136,USED,2022,FORD,MAVERICK,XL,34000,Gray,Desert,All-wheel Drive,Gasoline,12291,"60 Route 304 Nanuet, NY 10954",2023-05-12
137,USED,2022,FORD,MAVERICK,XL,30895,Oxford White,Black Onyx,All-wheel Drive,Gasoline,18625,"988 South Saint Marys Street Saint Marys, PA 15857",2023-05-12
138,USED,2022,FORD,MAVERICK,XL,33988,Oxford White,Black Onyx,All-wheel Drive,Gasoline,4088,"695 Bullsboro Dr Newnan, GA 30265",2023-05-12
139,USED,2022,FORD,MAVERICK,LARIAT,38998,Black,Brown,All-wheel Drive,Gasoline,12003,"800 N Tomoka Farms Rd Daytona Beach, FL 32124",2023-05-12
140,USED,2022,FORD,MAVERICK,XLT,37262,Shadow Black,Navy Pier/Medium Slate,All-wheel Drive,Gasoline,26306,"215 W Magnolia St Valdosta, GA 31601",2023-05-12
141,USED,2023,FORD,MAVERICK,XLT,35998,Black,Gray,Front-wheel Drive,Gasoline,5957,"2211 Overnite Dr Chattanooga, TN 37421",2023-05-12
142,USED,2022,FORD,MAVERICK,LARIAT,36642,Area 51,Desert,All-wheel Drive,Gasoline,26417,"4325 W US Hwy 90 Lake City, FL 32055",2023-05-12
143,USED,2022,FORD,MAVERICK,XLT,36900,Cactus Green / Gray,Navy Pier,Front-wheel Drive,Hybrid,1607,"2317 State Road 44 New Smyrna Beach, FL 32168",2023-05-12
144,USED,2022,FORD,MAVERICK,LARIAT,40900,Blue,Desert,Front-wheel Drive,Hybrid,10176,"2317 State Road 44 New Smyrna Beach, FL 32168",2023-05-12
145,USED,2022,FORD,MAVERICK,XLT,35650,Oxford White,Navy Pier,Front-wheel Drive,Gasoline,836,"101 Hwy 411 E Rome, GA 30161",2023-05-12
146,USED,2023,FORD,MAVERICK,XLT,38815,Oxford White,Black Onyx,All-wheel Drive,Gasoline,8976,"101 Hwy 411 E Rome, GA 30161",2023-05-12
147,USED,2022,FORD,MAVERICK,XLT,36975,Blue,Navy Pier,All-wheel Drive,Gasoline,9253,"5348 Highway 153 Chattanooga, TN 37343",2023-05-12
148,USED,2023,FORD,MAVERICK,LARIAT,46500,Orange,Desert,All-wheel Drive,Gasoline,12,"5348 Highway 153 Chattanooga, TN 37343",2023-05-12
149,USED,2023,FORD,MAVERICK,XLT,39995,Hot Pepper Red Metallic Tinted Clearcoat,–,All-wheel Drive,Gasoline,8,"5348 Highway 153 Chattanooga, TN 37343",2023-05-12
150,CERTIFIED,2022,FORD,MAVERICK,XL,35000,Shadow Black,Black Onyx,All-wheel Drive,Gasoline,7019,"366 W Main St Canfield, OH 44406",2023-05-12
151,USED,2022,FORD,MAVERICK,FOR,,Oxford White,Black Onyx,All-wheel Drive,Gasoline,548,"454 Golden Mile Road Towanda, PA 18848",2023-05-12
152,USED,2022,FORD,MAVERICK,XLT,35682,Shadow Black,Navy Pier,All-wheel Drive,Gasoline,10391,"4255 S Hamilton Rd Groveport, OH 43125",2023-05-12
153,USED,2022,FORD,MAVERICK,XL,32632,Carbonized Gray Metallic,Black Onyx,All-wheel Drive,Gasoline,15676,"5880 Scarborough Blvd Columbus, OH 43232",2023-05-12
154,USED,2023,FORD,MAVERICK,FOR,,Red,–,Front-wheel Drive,Gasoline,522,"150 U S Highway 27 Byp Bremen, GA 30110",2023-05-12
155,USED,2022,FORD,MAVERICK,XLT,33500,Area 51,Navy Pier,Front-wheel Drive,Gasoline,398,"3737 N Main St Gainesville, FL 32609",2023-05-12
156,USED,2023,FORD,MAVERICK,XL,31990,Oxford White,Black Onyx,Front-wheel Drive,Gasoline,114,"310 NE 39th Ave Gainesville, FL 32609",2023-05-12
